--- Atoms: 
USER_CREDIBILITY('758') Truth=[0.96]
USER_CREDIBILITY('6404') Truth=[0.97]
USER_CREDIBILITY('7734') Truth=[0.96]
USER_CREDIBILITY('759') Truth=[0.97]
USER_CREDIBILITY('6405') Truth=[0.97]
USER_CREDIBILITY('7737') Truth=[0.97]
USER_CREDIBILITY('7736') Truth=[0.97]
USER_CREDIBILITY('6406') Truth=[0.96]
USER_CREDIBILITY('7739') Truth=[0.97]
USER_CREDIBILITY('6407') Truth=[0.96]
USER_CREDIBILITY('7738') Truth=[0.97]
USER_CREDIBILITY('6408') Truth=[0.96]
USER_CREDIBILITY('7729') Truth=[0.97]
USER_CREDIBILITY('750') Truth=[0.96]
USER_CREDIBILITY('751') Truth=[0.97]
USER_CREDIBILITY('752') Truth=[0.97]
USER_CREDIBILITY('753') Truth=[0.94]
USER_CREDIBILITY('754') Truth=[0.94]
USER_CREDIBILITY('7720') Truth=[0.97]
USER_CREDIBILITY('7722') Truth=[0.97]
USER_CREDIBILITY('766') Truth=[0.96]
USER_CREDIBILITY('7721') Truth=[0.97]
USER_CREDIBILITY('767') Truth=[0.96]
USER_CREDIBILITY('7724') Truth=[0.97]
USER_CREDIBILITY('768') Truth=[0.96]
USER_CREDIBILITY('7723') Truth=[0.97]
USER_CREDIBILITY('769') Truth=[0.22]
USER_CREDIBILITY('7726') Truth=[0.97]
USER_CREDIBILITY('7725') Truth=[0.97]
USER_CREDIBILITY('7728') Truth=[1]
USER_CREDIBILITY('7727') Truth=[1]
USER_CREDIBILITY('7719') Truth=[0.97]
USER_CREDIBILITY('7718') Truth=[0.96]
USER_CREDIBILITY('760') Truth=[0.97]
USER_CREDIBILITY('761') Truth=[0.97]
USER_CREDIBILITY('762') Truth=[0.97]
USER_CREDIBILITY('763') Truth=[0.97]
USER_CREDIBILITY('764') Truth=[0.97]
USER_CREDIBILITY('765') Truth=[0.97]
USER_CREDIBILITY('733') Truth=[0.97]
USER_CREDIBILITY('7711') Truth=[0.96]
USER_CREDIBILITY('734') Truth=[0.97]
USER_CREDIBILITY('7710') Truth=[0.96]
USER_CREDIBILITY('735') Truth=[0.97]
USER_CREDIBILITY('7713') Truth=[0.96]
USER_CREDIBILITY('736') Truth=[0.97]
USER_CREDIBILITY('7712') Truth=[0.96]
USER_CREDIBILITY('737') Truth=[0.97]
USER_CREDIBILITY('7715') Truth=[1]
USER_CREDIBILITY('738') Truth=[0.97]
USER_CREDIBILITY('7714') Truth=[0.96]
USER_CREDIBILITY('739') Truth=[0.97]
USER_CREDIBILITY('7717') Truth=[0.97]
USER_CREDIBILITY('7716') Truth=[0.97]
USER_CREDIBILITY('7708') Truth=[0.97]
USER_CREDIBILITY('7707') Truth=[0.94]
USER_CREDIBILITY('7709') Truth=[0.97]
USER_CREDIBILITY('730') Truth=[0.97]
USER_CREDIBILITY('731') Truth=[0.95]
USER_CREDIBILITY('732') Truth=[0.97]
USER_CREDIBILITY('7700') Truth=[0.97]
USER_CREDIBILITY('744') Truth=[0.97]
USER_CREDIBILITY('745') Truth=[0.95]
USER_CREDIBILITY('7702') Truth=[0.96]
USER_CREDIBILITY('746') Truth=[0.96]
USER_CREDIBILITY('7701') Truth=[1]
USER_CREDIBILITY('747') Truth=[0.96]
USER_CREDIBILITY('7704') Truth=[1]
USER_CREDIBILITY('748') Truth=[0.96]
USER_CREDIBILITY('7703') Truth=[0.94]
USER_CREDIBILITY('749') Truth=[0.94]
USER_CREDIBILITY('7706') Truth=[0.97]
USER_CREDIBILITY('7705') Truth=[1]
USER_CREDIBILITY('740') Truth=[0.97]
USER_CREDIBILITY('741') Truth=[0.96]
USER_CREDIBILITY('742') Truth=[0.96]
USER_CREDIBILITY('743') Truth=[0.97]
USER_CREDIBILITY('8901') Truth=[0.94]
USER_CREDIBILITY('8900') Truth=[1]
USER_CREDIBILITY('8903') Truth=[0.95]
USER_CREDIBILITY('8902') Truth=[0.96]
USER_CREDIBILITY('8905') Truth=[0.95]
USER_CREDIBILITY('8904') Truth=[1]
USER_CREDIBILITY('609') Truth=[0.97]
USER_CREDIBILITY('601') Truth=[0.97]
USER_CREDIBILITY('602') Truth=[0.95]
USER_CREDIBILITY('603') Truth=[0.95]
USER_CREDIBILITY('604') Truth=[0.97]
USER_CREDIBILITY('605') Truth=[0.96]
USER_CREDIBILITY('606') Truth=[0.95]
USER_CREDIBILITY('607') Truth=[0.95]
USER_CREDIBILITY('608') Truth=[0.97]
USER_CREDIBILITY('600') Truth=[0.97]
USER_CREDIBILITY('1499') Truth=[0.96]
USER_CREDIBILITY('1497') Truth=[0.95]
USER_CREDIBILITY('1498') Truth=[0.27]
USER_CREDIBILITY('1495') Truth=[0.95]
USER_CREDIBILITY('1496') Truth=[0.95]
USER_CREDIBILITY('1493') Truth=[0.96]
USER_CREDIBILITY('1494') Truth=[0.96]
USER_CREDIBILITY('1491') Truth=[0.94]
USER_CREDIBILITY('1492') Truth=[0.96]
USER_CREDIBILITY('1490') Truth=[0.95]
USER_CREDIBILITY('1488') Truth=[0.97]
USER_CREDIBILITY('1489') Truth=[0.97]
USER_CREDIBILITY('1486') Truth=[0.97]
USER_CREDIBILITY('1487') Truth=[0.97]
USER_CREDIBILITY('1484') Truth=[0.97]
USER_CREDIBILITY('1485') Truth=[0.97]
USER_CREDIBILITY('1482') Truth=[0.97]
USER_CREDIBILITY('1483') Truth=[1]
USER_CREDIBILITY('1480') Truth=[0.96]
USER_CREDIBILITY('1481') Truth=[0.97]
USER_CREDIBILITY('1479') Truth=[0.96]
USER_CREDIBILITY('1477') Truth=[1]
USER_CREDIBILITY('1478') Truth=[0.94]
USER_CREDIBILITY('1475') Truth=[0.97]
USER_CREDIBILITY('1476') Truth=[1]
USER_CREDIBILITY('1473') Truth=[0.97]
USER_CREDIBILITY('1474') Truth=[0.97]
USER_CREDIBILITY('1471') Truth=[0.97]
USER_CREDIBILITY('1472') Truth=[0.96]
USER_CREDIBILITY('1470') Truth=[0.97]
USER_CREDIBILITY('1459') Truth=[0.96]
USER_CREDIBILITY('1468') Truth=[0.22]
USER_CREDIBILITY('1469') Truth=[0.96]
USER_CREDIBILITY('2799') Truth=[0.27]
USER_CREDIBILITY('1466') Truth=[0.96]
USER_CREDIBILITY('2798') Truth=[0.22]
USER_CREDIBILITY('1467') Truth=[0.96]
USER_CREDIBILITY('2797') Truth=[0.96]
USER_CREDIBILITY('1464') Truth=[0.96]
USER_CREDIBILITY('2796') Truth=[0.96]
USER_CREDIBILITY('2795') Truth=[0.96]
USER_CREDIBILITY('1465') Truth=[0.96]
USER_CREDIBILITY('1462') Truth=[0.95]
USER_CREDIBILITY('2794') Truth=[0.97]
USER_CREDIBILITY('1463') Truth=[0.95]
USER_CREDIBILITY('2793') Truth=[0.97]
USER_CREDIBILITY('1460') Truth=[0.97]
USER_CREDIBILITY('2792') Truth=[0.97]
USER_CREDIBILITY('1461') Truth=[0.97]
USER_CREDIBILITY('2791') Truth=[0.97]
USER_CREDIBILITY('2790') Truth=[0.97]
USER_CREDIBILITY('1448') Truth=[0.97]
USER_CREDIBILITY('2779') Truth=[0.97]
USER_CREDIBILITY('1449') Truth=[0.97]
USER_CREDIBILITY('1457') Truth=[0.96]
USER_CREDIBILITY('2789') Truth=[0.97]
USER_CREDIBILITY('2788') Truth=[0.97]
USER_CREDIBILITY('1458') Truth=[0.96]
USER_CREDIBILITY('1455') Truth=[0.22]
USER_CREDIBILITY('2787') Truth=[0.97]
USER_CREDIBILITY('1456') Truth=[0.22]
USER_CREDIBILITY('2786') Truth=[0.97]
USER_CREDIBILITY('1453') Truth=[0.96]
USER_CREDIBILITY('2785') Truth=[0.96]
USER_CREDIBILITY('2784') Truth=[0.96]
USER_CREDIBILITY('1454') Truth=[0.97]
USER_CREDIBILITY('1451') Truth=[0.97]
USER_CREDIBILITY('2783') Truth=[0.94]
USER_CREDIBILITY('2782') Truth=[0.94]
USER_CREDIBILITY('1452') Truth=[0.96]
USER_CREDIBILITY('2781') Truth=[0.96]
USER_CREDIBILITY('2780') Truth=[0.97]
USER_CREDIBILITY('1450') Truth=[0.97]
USER_CREDIBILITY('1439') Truth=[0.96]
USER_CREDIBILITY('1437') Truth=[0.96]
USER_CREDIBILITY('2769') Truth=[0.96]
USER_CREDIBILITY('2768') Truth=[0.96]
USER_CREDIBILITY('1438') Truth=[0.96]
USER_CREDIBILITY('1446') Truth=[0.97]
USER_CREDIBILITY('2778') Truth=[0.97]
USER_CREDIBILITY('2777') Truth=[0.97]
USER_CREDIBILITY('1447') Truth=[0.97]
USER_CREDIBILITY('1444') Truth=[0.97]
USER_CREDIBILITY('2776') Truth=[0.97]
USER_CREDIBILITY('1445') Truth=[0.97]
USER_CREDIBILITY('2775') Truth=[0.97]
USER_CREDIBILITY('1442') Truth=[0.97]
USER_CREDIBILITY('2774') Truth=[0.97]
USER_CREDIBILITY('1443') Truth=[0.97]
USER_CREDIBILITY('2773') Truth=[0.97]
USER_CREDIBILITY('1440') Truth=[0.96]
USER_CREDIBILITY('2772') Truth=[0.97]
USER_CREDIBILITY('1441') Truth=[0.96]
USER_CREDIBILITY('2771') Truth=[1]
USER_CREDIBILITY('2770') Truth=[0.96]
USER_CREDIBILITY('1428') Truth=[0.95]
USER_CREDIBILITY('1429') Truth=[0.22]
USER_CREDIBILITY('2759') Truth=[0.97]
USER_CREDIBILITY('1426') Truth=[0.97]
USER_CREDIBILITY('2758') Truth=[0.96]
USER_CREDIBILITY('2757') Truth=[0.97]
USER_CREDIBILITY('1427') Truth=[0.96]
USER_CREDIBILITY('1435') Truth=[0.94]
USER_CREDIBILITY('2767') Truth=[0.96]
USER_CREDIBILITY('1436') Truth=[0.96]
USER_CREDIBILITY('2766') Truth=[0.95]
USER_CREDIBILITY('1433') Truth=[0.96]
USER_CREDIBILITY('2765') Truth=[0.95]
USER_CREDIBILITY('2764') Truth=[0.95]
USER_CREDIBILITY('1434') Truth=[1]
USER_CREDIBILITY('1431') Truth=[0.27]
USER_CREDIBILITY('2763') Truth=[0.95]
USER_CREDIBILITY('2762') Truth=[0.96]
USER_CREDIBILITY('1432') Truth=[0.96]
USER_CREDIBILITY('2761') Truth=[0.96]
USER_CREDIBILITY('2760') Truth=[0.94]
USER_CREDIBILITY('1430') Truth=[0.22]
USER_CREDIBILITY('1419') Truth=[0.22]
USER_CREDIBILITY('1417') Truth=[0.97]
USER_CREDIBILITY('2749') Truth=[0.97]
USER_CREDIBILITY('2748') Truth=[0.97]
USER_CREDIBILITY('1418') Truth=[0.96]
USER_CREDIBILITY('1415') Truth=[0.96]
USER_CREDIBILITY('2747') Truth=[0.96]
USER_CREDIBILITY('2746') Truth=[0.95]
USER_CREDIBILITY('1416') Truth=[0.94]
USER_CREDIBILITY('1424') Truth=[0.97]
USER_CREDIBILITY('2756') Truth=[0.96]
USER_CREDIBILITY('2755') Truth=[0.96]
USER_CREDIBILITY('1425') Truth=[0.97]
USER_CREDIBILITY('1422') Truth=[0.97]
USER_CREDIBILITY('2754') Truth=[0.96]
USER_CREDIBILITY('2753') Truth=[0.96]
USER_CREDIBILITY('1423') Truth=[0.97]
USER_CREDIBILITY('1420') Truth=[0.96]
USER_CREDIBILITY('2752') Truth=[1]
USER_CREDIBILITY('1421') Truth=[0.96]
USER_CREDIBILITY('2751') Truth=[0.97]
USER_CREDIBILITY('2750') Truth=[0.97]
USER_CREDIBILITY('1408') Truth=[0.22]
USER_CREDIBILITY('1409') Truth=[0.96]
USER_CREDIBILITY('2739') Truth=[0.96]
USER_CREDIBILITY('1406') Truth=[0.96]
USER_CREDIBILITY('2738') Truth=[0.27]
USER_CREDIBILITY('1407') Truth=[0.96]
USER_CREDIBILITY('2737') Truth=[0.27]
USER_CREDIBILITY('1404') Truth=[0.97]
USER_CREDIBILITY('2736') Truth=[0.96]
USER_CREDIBILITY('2735') Truth=[0.97]
USER_CREDIBILITY('1405') Truth=[0.97]
USER_CREDIBILITY('1413') Truth=[0.97]
USER_CREDIBILITY('2745') Truth=[1]
USER_CREDIBILITY('2744') Truth=[0.22]
USER_CREDIBILITY('1414') Truth=[0.96]
USER_CREDIBILITY('1411') Truth=[0.97]
USER_CREDIBILITY('2743') Truth=[0.95]
USER_CREDIBILITY('2742') Truth=[0.96]
USER_CREDIBILITY('1412') Truth=[0.97]
USER_CREDIBILITY('2741') Truth=[0.22]
USER_CREDIBILITY('2740') Truth=[0.22]
USER_CREDIBILITY('1410') Truth=[1]
USER_CREDIBILITY('2729') Truth=[0.97]
USER_CREDIBILITY('2728') Truth=[0.97]
USER_CREDIBILITY('2727') Truth=[0.97]
USER_CREDIBILITY('2726') Truth=[0.97]
USER_CREDIBILITY('2725') Truth=[0.97]
USER_CREDIBILITY('2724') Truth=[0.97]
USER_CREDIBILITY('1402') Truth=[0.96]
USER_CREDIBILITY('2734') Truth=[0.96]
USER_CREDIBILITY('2733') Truth=[0.96]
USER_CREDIBILITY('1403') Truth=[0.96]
USER_CREDIBILITY('1400') Truth=[0.96]
USER_CREDIBILITY('2732') Truth=[0.97]
USER_CREDIBILITY('1401') Truth=[0.96]
USER_CREDIBILITY('2731') Truth=[0.97]
USER_CREDIBILITY('2730') Truth=[1]
USER_CREDIBILITY('2719') Truth=[0.97]
USER_CREDIBILITY('2718') Truth=[0.97]
USER_CREDIBILITY('2717') Truth=[0.97]
USER_CREDIBILITY('2716') Truth=[0.97]
USER_CREDIBILITY('2715') Truth=[1]
USER_CREDIBILITY('2714') Truth=[0.96]
USER_CREDIBILITY('2713') Truth=[0.96]
USER_CREDIBILITY('2723') Truth=[1]
USER_CREDIBILITY('2722') Truth=[0.97]
USER_CREDIBILITY('2721') Truth=[0.97]
USER_CREDIBILITY('2720') Truth=[0.97]
USER_CREDIBILITY('2709') Truth=[0.95]
USER_CREDIBILITY('2708') Truth=[0.96]
USER_CREDIBILITY('2707') Truth=[0.96]
USER_CREDIBILITY('2706') Truth=[1]
USER_CREDIBILITY('2705') Truth=[0.97]
USER_CREDIBILITY('2704') Truth=[0.97]
USER_CREDIBILITY('2703') Truth=[1]
USER_CREDIBILITY('2702') Truth=[0.97]
USER_CREDIBILITY('2712') Truth=[0.22]
USER_CREDIBILITY('2711') Truth=[0.22]
USER_CREDIBILITY('2710') Truth=[1]
USER_CREDIBILITY('2701') Truth=[1]
USER_CREDIBILITY('2700') Truth=[0.97]
USER_CREDIBILITY('6294') Truth=[0.96]
USER_CREDIBILITY('6295') Truth=[0.97]
USER_CREDIBILITY('6296') Truth=[0.97]
USER_CREDIBILITY('6297') Truth=[1]
USER_CREDIBILITY('6298') Truth=[0.97]
USER_CREDIBILITY('6299') Truth=[0.97]
USER_CREDIBILITY('6290') Truth=[0.96]
USER_CREDIBILITY('6291') Truth=[0.94]
USER_CREDIBILITY('6292') Truth=[1]
USER_CREDIBILITY('6293') Truth=[0.96]
USER_CREDIBILITY('5073') Truth=[0.96]
USER_CREDIBILITY('5074') Truth=[0.97]
USER_CREDIBILITY('5075') Truth=[0.97]
USER_CREDIBILITY('5076') Truth=[0.97]
USER_CREDIBILITY('5077') Truth=[0.97]
USER_CREDIBILITY('5078') Truth=[0.95]
USER_CREDIBILITY('5079') Truth=[0.96]
USER_CREDIBILITY('2800') Truth=[0.95]
USER_CREDIBILITY('5070') Truth=[0.96]
USER_CREDIBILITY('5071') Truth=[0.96]
USER_CREDIBILITY('5072') Truth=[0.96]
USER_CREDIBILITY('6393') Truth=[0.97]
USER_CREDIBILITY('5062') Truth=[0.96]
USER_CREDIBILITY('6394') Truth=[0.97]
USER_CREDIBILITY('5063') Truth=[0.96]
USER_CREDIBILITY('5064') Truth=[0.96]
USER_CREDIBILITY('6395') Truth=[1]
USER_CREDIBILITY('5065') Truth=[0.96]
USER_CREDIBILITY('6396') Truth=[0.97]
USER_CREDIBILITY('5066') Truth=[0.96]
USER_CREDIBILITY('6397') Truth=[0.96]
USER_CREDIBILITY('5067') Truth=[0.96]
USER_CREDIBILITY('6398') Truth=[0.95]
USER_CREDIBILITY('5068') Truth=[0.96]
USER_CREDIBILITY('6399') Truth=[0.97]
USER_CREDIBILITY('5069') Truth=[0.96]
USER_CREDIBILITY('6390') Truth=[1]
USER_CREDIBILITY('5060') Truth=[0.94]
USER_CREDIBILITY('6391') Truth=[0.97]
USER_CREDIBILITY('5061') Truth=[0.94]
USER_CREDIBILITY('6392') Truth=[0.97]
USER_CREDIBILITY('5051') Truth=[0.97]
USER_CREDIBILITY('6382') Truth=[0.97]
USER_CREDIBILITY('5052') Truth=[1]
USER_CREDIBILITY('6383') Truth=[0.97]
USER_CREDIBILITY('5053') Truth=[0.96]
USER_CREDIBILITY('6384') Truth=[0.97]
USER_CREDIBILITY('5054') Truth=[0.22]
USER_CREDIBILITY('6385') Truth=[0.97]
USER_CREDIBILITY('5055') Truth=[0.22]
USER_CREDIBILITY('6386') Truth=[0.97]
USER_CREDIBILITY('5056') Truth=[0.96]
USER_CREDIBILITY('6387') Truth=[0.97]
USER_CREDIBILITY('5057') Truth=[0.96]
USER_CREDIBILITY('6388') Truth=[0.97]
USER_CREDIBILITY('5058') Truth=[0.94]
USER_CREDIBILITY('6389') Truth=[0.97]
USER_CREDIBILITY('5059') Truth=[0.95]
USER_CREDIBILITY('6380') Truth=[0.95]
USER_CREDIBILITY('5050') Truth=[0.97]
USER_CREDIBILITY('6381') Truth=[0.96]
USER_CREDIBILITY('5040') Truth=[0.97]
USER_CREDIBILITY('6371') Truth=[0.97]
USER_CREDIBILITY('5041') Truth=[0.96]
USER_CREDIBILITY('6372') Truth=[0.97]
USER_CREDIBILITY('5042') Truth=[0.94]
USER_CREDIBILITY('6373') Truth=[1]
USER_CREDIBILITY('5043') Truth=[1]
USER_CREDIBILITY('6374') Truth=[1]
USER_CREDIBILITY('5044') Truth=[0.96]
USER_CREDIBILITY('6375') Truth=[0.96]
USER_CREDIBILITY('5045') Truth=[0.27]
USER_CREDIBILITY('6376') Truth=[0.97]
USER_CREDIBILITY('5046') Truth=[0.96]
USER_CREDIBILITY('6377') Truth=[0.97]
USER_CREDIBILITY('5047') Truth=[0.96]
USER_CREDIBILITY('6378') Truth=[0.97]
USER_CREDIBILITY('5048') Truth=[0.97]
USER_CREDIBILITY('6379') Truth=[0.97]
USER_CREDIBILITY('5049') Truth=[0.97]
USER_CREDIBILITY('6370') Truth=[0.97]
USER_CREDIBILITY('6360') Truth=[0.94]
USER_CREDIBILITY('7692') Truth=[1]
USER_CREDIBILITY('5030') Truth=[0.95]
USER_CREDIBILITY('7691') Truth=[0.96]
USER_CREDIBILITY('6361') Truth=[0.94]
USER_CREDIBILITY('5031') Truth=[0.97]
USER_CREDIBILITY('7694') Truth=[0.97]
USER_CREDIBILITY('6362') Truth=[0.96]
USER_CREDIBILITY('5032') Truth=[0.97]
USER_CREDIBILITY('7693') Truth=[0.97]
USER_CREDIBILITY('6363') Truth=[0.95]
USER_CREDIBILITY('5033') Truth=[0.97]
USER_CREDIBILITY('6364') Truth=[0.94]
USER_CREDIBILITY('7696') Truth=[0.97]
USER_CREDIBILITY('7695') Truth=[0.97]
USER_CREDIBILITY('5034') Truth=[0.97]
USER_CREDIBILITY('6365') Truth=[0.96]
USER_CREDIBILITY('7698') Truth=[0.97]
USER_CREDIBILITY('5035') Truth=[1]
USER_CREDIBILITY('6366') Truth=[0.96]
USER_CREDIBILITY('5036') Truth=[1]
USER_CREDIBILITY('7697') Truth=[0.96]
USER_CREDIBILITY('6367') Truth=[0.96]
USER_CREDIBILITY('5037') Truth=[0.94]
USER_CREDIBILITY('6368') Truth=[0.96]
USER_CREDIBILITY('5038') Truth=[0.97]
USER_CREDIBILITY('6369') Truth=[0.97]
USER_CREDIBILITY('7699') Truth=[0.97]
USER_CREDIBILITY('5039') Truth=[1]
USER_CREDIBILITY('7690') Truth=[0.95]
USER_CREDIBILITY('7681') Truth=[0.96]
USER_CREDIBILITY('7680') Truth=[0.96]
USER_CREDIBILITY('6350') Truth=[1]
USER_CREDIBILITY('5020') Truth=[0.97]
USER_CREDIBILITY('7683') Truth=[0.97]
USER_CREDIBILITY('6351') Truth=[0.22]
USER_CREDIBILITY('5021') Truth=[0.96]
USER_CREDIBILITY('6352') Truth=[0.22]
USER_CREDIBILITY('7682') Truth=[1]
USER_CREDIBILITY('5022') Truth=[0.96]
USER_CREDIBILITY('7685') Truth=[0.97]
USER_CREDIBILITY('6353') Truth=[0.94]
USER_CREDIBILITY('5023') Truth=[0.96]
USER_CREDIBILITY('7684') Truth=[0.97]
USER_CREDIBILITY('6354') Truth=[0.96]
USER_CREDIBILITY('5024') Truth=[0.96]
USER_CREDIBILITY('7687') Truth=[0.96]
USER_CREDIBILITY('6355') Truth=[0.97]
USER_CREDIBILITY('5025') Truth=[1]
USER_CREDIBILITY('7686') Truth=[0.97]
USER_CREDIBILITY('6356') Truth=[0.97]
USER_CREDIBILITY('5026') Truth=[0.97]
USER_CREDIBILITY('7689') Truth=[0.96]
USER_CREDIBILITY('6357') Truth=[0.97]
USER_CREDIBILITY('5027') Truth=[0.97]
USER_CREDIBILITY('7688') Truth=[0.97]
USER_CREDIBILITY('6358') Truth=[0.97]
USER_CREDIBILITY('5028') Truth=[0.97]
USER_CREDIBILITY('6359') Truth=[0.95]
USER_CREDIBILITY('5029') Truth=[0.97]
USER_CREDIBILITY('7670') Truth=[0.94]
USER_CREDIBILITY('6340') Truth=[0.95]
USER_CREDIBILITY('7672') Truth=[0.96]
USER_CREDIBILITY('5010') Truth=[0.97]
USER_CREDIBILITY('6341') Truth=[0.97]
USER_CREDIBILITY('7671') Truth=[0.94]
USER_CREDIBILITY('5011') Truth=[0.96]
USER_CREDIBILITY('7674') Truth=[0.95]
USER_CREDIBILITY('6342') Truth=[0.97]
USER_CREDIBILITY('5012') Truth=[0.97]
USER_CREDIBILITY('7673') Truth=[0.95]
USER_CREDIBILITY('6343') Truth=[0.95]
USER_CREDIBILITY('7676') Truth=[0.96]
USER_CREDIBILITY('5013') Truth=[0.97]
USER_CREDIBILITY('6344') Truth=[0.95]
USER_CREDIBILITY('5014') Truth=[0.97]
USER_CREDIBILITY('6345') Truth=[0.95]
USER_CREDIBILITY('7675') Truth=[0.95]
USER_CREDIBILITY('5015') Truth=[0.97]
USER_CREDIBILITY('7678') Truth=[0.96]
USER_CREDIBILITY('6346') Truth=[0.95]
USER_CREDIBILITY('5016') Truth=[0.97]
USER_CREDIBILITY('6347') Truth=[0.95]
USER_CREDIBILITY('7677') Truth=[0.96]
USER_CREDIBILITY('5017') Truth=[0.97]
USER_CREDIBILITY('6348') Truth=[0.96]
USER_CREDIBILITY('5018') Truth=[0.97]
USER_CREDIBILITY('6349') Truth=[0.22]
USER_CREDIBILITY('7679') Truth=[0.96]
USER_CREDIBILITY('5019') Truth=[0.97]
USER_CREDIBILITY('692') Truth=[0.96]
USER_CREDIBILITY('693') Truth=[0.96]
USER_CREDIBILITY('694') Truth=[0.96]
USER_CREDIBILITY('695') Truth=[0.97]
USER_CREDIBILITY('696') Truth=[0.97]
USER_CREDIBILITY('697') Truth=[0.97]
USER_CREDIBILITY('698') Truth=[0.97]
USER_CREDIBILITY('699') Truth=[0.97]
USER_CREDIBILITY('690') Truth=[0.22]
USER_CREDIBILITY('691') Truth=[0.96]
USER_CREDIBILITY('8990') Truth=[0.97]
USER_CREDIBILITY('7661') Truth=[0.96]
USER_CREDIBILITY('8992') Truth=[0.97]
USER_CREDIBILITY('7660') Truth=[0.96]
USER_CREDIBILITY('8991') Truth=[0.97]
USER_CREDIBILITY('6330') Truth=[0.97]
USER_CREDIBILITY('5000') Truth=[0.97]
USER_CREDIBILITY('7663') Truth=[0.95]
USER_CREDIBILITY('6331') Truth=[0.97]
USER_CREDIBILITY('8994') Truth=[0.97]
USER_CREDIBILITY('7662') Truth=[0.96]
USER_CREDIBILITY('5001') Truth=[0.97]
USER_CREDIBILITY('6332') Truth=[0.97]
USER_CREDIBILITY('8993') Truth=[0.97]
USER_CREDIBILITY('5002') Truth=[0.97]
USER_CREDIBILITY('7665') Truth=[0.95]
USER_CREDIBILITY('6333') Truth=[1]
USER_CREDIBILITY('8996') Truth=[0.97]
USER_CREDIBILITY('7664') Truth=[0.96]
USER_CREDIBILITY('8995') Truth=[0.97]
USER_CREDIBILITY('5003') Truth=[0.97]
USER_CREDIBILITY('6334') Truth=[0.96]
USER_CREDIBILITY('5004') Truth=[0.96]
USER_CREDIBILITY('6335') Truth=[1]
USER_CREDIBILITY('7667') Truth=[0.97]
USER_CREDIBILITY('8998') Truth=[1]
USER_CREDIBILITY('7666') Truth=[0.96]
USER_CREDIBILITY('8997') Truth=[0.96]
USER_CREDIBILITY('5005') Truth=[0.94]
USER_CREDIBILITY('6336') Truth=[0.97]
USER_CREDIBILITY('7669') Truth=[0.97]
USER_CREDIBILITY('5006') Truth=[0.94]
USER_CREDIBILITY('6337') Truth=[0.97]
USER_CREDIBILITY('5007') Truth=[1]
USER_CREDIBILITY('7668') Truth=[0.97]
USER_CREDIBILITY('8999') Truth=[0.95]
USER_CREDIBILITY('6338') Truth=[1]
USER_CREDIBILITY('5008') Truth=[0.94]
USER_CREDIBILITY('6339') Truth=[0.97]
USER_CREDIBILITY('5009') Truth=[0.96]
USER_CREDIBILITY('7650') Truth=[0.96]
USER_CREDIBILITY('8981') Truth=[0.97]
USER_CREDIBILITY('8980') Truth=[0.95]
USER_CREDIBILITY('6320') Truth=[0.97]
USER_CREDIBILITY('7652') Truth=[0.95]
USER_CREDIBILITY('8983') Truth=[0.95]
USER_CREDIBILITY('7651') Truth=[0.95]
USER_CREDIBILITY('6321') Truth=[0.94]
USER_CREDIBILITY('8982') Truth=[0.97]
USER_CREDIBILITY('6322') Truth=[1]
USER_CREDIBILITY('7654') Truth=[0.95]
USER_CREDIBILITY('8985') Truth=[0.97]
USER_CREDIBILITY('7653') Truth=[0.95]
USER_CREDIBILITY('8984') Truth=[0.97]
USER_CREDIBILITY('6323') Truth=[0.95]
USER_CREDIBILITY('678') Truth=[0.96]
USER_CREDIBILITY('8987') Truth=[0.97]
USER_CREDIBILITY('6324') Truth=[0.96]
USER_CREDIBILITY('7656') Truth=[0.96]
USER_CREDIBILITY('679') Truth=[0.96]
USER_CREDIBILITY('6325') Truth=[0.97]
USER_CREDIBILITY('7655') Truth=[0.95]
USER_CREDIBILITY('8986') Truth=[0.97]
USER_CREDIBILITY('6326') Truth=[0.97]
USER_CREDIBILITY('8989') Truth=[1]
USER_CREDIBILITY('7658') Truth=[0.97]
USER_CREDIBILITY('7657') Truth=[0.96]
USER_CREDIBILITY('6327') Truth=[0.97]
USER_CREDIBILITY('8988') Truth=[0.97]
USER_CREDIBILITY('6328') Truth=[0.97]
USER_CREDIBILITY('7659') Truth=[0.96]
USER_CREDIBILITY('6329') Truth=[0.97]
USER_CREDIBILITY('670') Truth=[0.22]
USER_CREDIBILITY('671') Truth=[0.22]
USER_CREDIBILITY('672') Truth=[0.96]
USER_CREDIBILITY('673') Truth=[0.97]
USER_CREDIBILITY('674') Truth=[0.97]
USER_CREDIBILITY('675') Truth=[0.97]
USER_CREDIBILITY('676') Truth=[0.97]
USER_CREDIBILITY('677') Truth=[0.97]
USER_CREDIBILITY('8970') Truth=[0.94]
USER_CREDIBILITY('7641') Truth=[0.22]
USER_CREDIBILITY('8972') Truth=[0.97]
USER_CREDIBILITY('7640') Truth=[1]
USER_CREDIBILITY('8971') Truth=[0.96]
USER_CREDIBILITY('6310') Truth=[0.96]
USER_CREDIBILITY('8974') Truth=[0.97]
USER_CREDIBILITY('7643') Truth=[0.91]
USER_CREDIBILITY('6311') Truth=[0.27]
USER_CREDIBILITY('7642') Truth=[0.95]
USER_CREDIBILITY('8973') Truth=[0.97]
USER_CREDIBILITY('6312') Truth=[0.27]
